SalesOrderNumber,OrderDate,ProductKey,SalesTerritoryKey,OrderQuantity,UnitPrice,SalesAmount,TotalProductCost
SO67877,2013-10-06 00:00:00.000,530,10,1,4.99,4.99,1.8663
SO67877,2013-10-06 00:00:00.000,479,10,1,8.99,8.99,3.3623
SO67877,2013-10-06 00:00:00.000,477,10,1,4.99,4.99,1.8663
SO67878,2013-10-06 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO67878,2013-10-06 00:00:00.000,478,1,1,9.99,9.99,3.7363
SO67878,2013-10-06 00:00:00.000,477,1,1,4.99,4.99,1.8663
SO67878,2013-10-06 00:00:00.000,231,1,1,49.99,49.99,38.4923
SO67879,2013-10-06 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO67879,2013-10-06 00:00:00.000,480,1,1,2.29,2.29,0.8565
SO67880,2013-10-06 00:00:00.000,485,4,1,21.98,21.98,8.2205
SO67880,2013-10-06 00:00:00.000,214,4,1,34.99,34.99,13.0863
SO67881,2013-10-06 00:00:00.000,485,4,1,21.98,21.98,8.2205
SO67881,2013-10-06 00:00:00.000,473,4,1,63.50,63.50,23.749
SO67882,2013-10-06 00:00:00.000,599,4,1,539.99,539.99,294.5797
SO67882,2013-10-06 00:00:00.000,535,4,1,24.99,24.99,9.3463
SO67882,2013-10-06 00:00:00.000,528,4,1,4.99,4.99,1.8663
SO67883,2013-10-06 00:00:00.000,363,1,1,2294.99,2294.99,1251.9813
SO67883,2013-10-06 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO67883,2013-10-06 00:00:00.000,234,1,1,49.99,49.99,38.4923
SO67884,2013-10-06 00:00:00.000,357,6,1,2319.99,2319.99,1265.6195
SO67884,2013-10-06 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO67884,2013-10-06 00:00:00.000,537,6,1,35.00,35.00,13.09
SO67884,2013-10-06 00:00:00.000,217,6,1,34.99,34.99,13.0863
SO67885,2013-10-06 00:00:00.000,355,4,1,2319.99,2319.99,1265.6195
SO67885,2013-10-06 00:00:00.000,478,4,1,9.99,9.99,3.7363
SO67885,2013-10-06 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO67885,2013-10-06 00:00:00.000,222,4,1,34.99,34.99,13.0863
SO67886,2013-10-06 00:00:00.000,565,8,1,742.35,742.35,461.4448
SO67886,2013-10-06 00:00:00.000,479,8,1,8.99,8.99,3.3623
SO67886,2013-10-06 00:00:00.000,477,8,1,4.99,4.99,1.8663
SO67886,2013-10-06 00:00:00.000,225,8,1,8.99,8.99,6.9223
SO67887,2013-10-06 00:00:00.000,386,9,1,1120.49,1120.49,713.0798
SO67887,2013-10-06 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO67887,2013-10-06 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO67888,2013-10-06 00:00:00.000,581,9,1,1700.99,1700.99,1082.51
SO67888,2013-10-06 00:00:00.000,488,9,1,53.99,53.99,41.5723
SO67889,2013-10-06 00:00:00.000,582,9,1,1700.99,1700.99,1082.51
SO67890,2013-10-06 00:00:00.000,382,9,1,1120.49,1120.49,713.0798
SO67890,2013-10-06 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO67890,2013-10-06 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO67890,2013-10-06 00:00:00.000,217,9,1,34.99,34.99,13.0863
SO67891,2013-10-06 00:00:00.000,605,9,1,539.99,539.99,343.6496
SO67891,2013-10-06 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO67891,2013-10-06 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO67892,2013-10-06 00:00:00.000,355,9,1,2319.99,2319.99,1265.6195
SO67892,2013-10-06 00:00:00.000,485,9,1,21.98,21.98,8.2205
SO67892,2013-10-06 00:00:00.000,222,9,1,34.99,34.99,13.0863
SO67893,2013-10-06 00:00:00.000,376,9,1,2443.35,2443.35,1554.9479
SO67893,2013-10-06 00:00:00.000,529,9,1,3.99,3.99,1.4923
SO67893,2013-10-06 00:00:00.000,540,9,1,32.60,32.60,12.1924
SO67893,2013-10-06 00:00:00.000,217,9,1,34.99,34.99,13.0863
SO67894,2013-10-06 00:00:00.000,357,9,1,2319.99,2319.99,1265.6195
SO67894,2013-10-06 00:00:00.000,214,9,1,34.99,34.99,13.0863
SO67894,2013-10-06 00:00:00.000,488,9,1,53.99,53.99,41.5723
SO67894,2013-10-06 00:00:00.000,225,9,1,8.99,8.99,6.9223
SO67895,2013-10-06 00:00:00.000,563,4,1,2384.07,2384.07,1481.9379
SO67895,2013-10-06 00:00:00.000,541,4,1,28.99,28.99,10.8423
SO67896,2013-10-06 00:00:00.000,579,1,1,1214.85,1214.85,755.1508
SO67896,2013-10-06 00:00:00.000,541,1,1,28.99,28.99,10.8423
SO67896,2013-10-06 00:00:00.000,530,1,1,4.99,4.99,1.8663
SO67896,2013-10-06 00:00:00.000,480,1,1,2.29,2.29,0.8565
SO67897,2013-10-06 00:00:00.000,605,4,1,539.99,539.99,343.6496
SO67897,2013-10-06 00:00:00.000,479,4,1,8.99,8.99,3.3623
SO67897,2013-10-06 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO67898,2013-10-06 00:00:00.000,606,1,1,539.99,539.99,343.6496
SO67898,2013-10-06 00:00:00.000,538,1,1,21.49,21.49,8.0373
SO67898,2013-10-06 00:00:00.000,529,1,1,3.99,3.99,1.4923
SO67898,2013-10-06 00:00:00.000,214,1,1,34.99,34.99,13.0863
SO67899,2013-10-06 00:00:00.000,580,4,1,1700.99,1700.99,1082.51
SO67899,2013-10-06 00:00:00.000,488,4,1,53.99,53.99,41.5723
SO67900,2013-10-06 00:00:00.000,583,4,1,1700.99,1700.99,1082.51
SO67900,2013-10-06 00:00:00.000,217,4,1,34.99,34.99,13.0863
SO67901,2013-10-06 00:00:00.000,606,7,1,539.99,539.99,343.6496
SO67901,2013-10-06 00:00:00.000,225,7,1,8.99,8.99,6.9223
SO67902,2013-10-06 00:00:00.000,606,7,1,539.99,539.99,343.6496
SO67902,2013-10-06 00:00:00.000,479,7,1,8.99,8.99,3.3623
SO67902,2013-10-06 00:00:00.000,477,7,1,4.99,4.99,1.8663
SO67902,2013-10-06 00:00:00.000,214,7,1,34.99,34.99,13.0863
SO67903,2013-10-06 00:00:00.000,574,9,1,2384.07,2384.07,1481.9379
SO67903,2013-10-06 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO67903,2013-10-06 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO67904,2013-10-07 00:00:00.000,539,9,1,24.99,24.99,9.3463
SO67904,2013-10-07 00:00:00.000,529,9,1,3.99,3.99,1.4923
SO67905,2013-10-07 00:00:00.000,538,9,1,21.49,21.49,8.0373
SO67905,2013-10-07 00:00:00.000,529,9,1,3.99,3.99,1.4923
SO67905,2013-10-07 00:00:00.000,480,9,1,2.29,2.29,0.8565
SO67906,2013-10-07 00:00:00.000,485,9,1,21.98,21.98,8.2205
SO67906,2013-10-07 00:00:00.000,214,9,1,34.99,34.99,13.0863
SO67907,2013-10-07 00:00:00.000,465,9,1,24.49,24.49,9.1593
SO67908,2013-10-07 00:00:00.000,372,8,1,2443.35,2443.35,1554.9479
SO67908,2013-10-07 00:00:00.000,214,8,1,34.99,34.99,13.0863
SO67909,2013-10-07 00:00:00.000,363,10,1,2294.99,2294.99,1251.9813
SO67909,2013-10-07 00:00:00.000,222,10,1,34.99,34.99,13.0863
SO67910,2013-10-07 00:00:00.000,353,8,1,2319.99,2319.99,1265.6195
SO67910,2013-10-07 00:00:00.000,485,8,1,21.98,21.98,8.2205
SO67910,2013-10-07 00:00:00.000,472,8,1,63.50,63.50,23.749
SO67911,2013-10-07 00:00:00.000,376,10,1,2443.35,2443.35,1554.9479
SO67911,2013-10-07 00:00:00.000,477,10,1,4.99,4.99,1.8663
SO67911,2013-10-07 00:00:00.000,479,10,1,8.99,8.99,3.3623
SO67912,2013-10-07 00:00:00.000,225,4,1,8.99,8.99,6.9223
SO67912,2013-10-07 00:00:00.000,489,4,1,53.99,53.99,41.5723
SO67913,2013-10-07 00:00:00.000,535,4,1,24.99,24.99,9.3463
SO67913,2013-10-07 00:00:00.000,528,4,1,4.99,4.99,1.8663
SO67913,2013-10-07 00:00:00.000,480,4,1,2.29,2.29,0.8565
SO67914,2013-10-07 00:00:00.000,540,6,1,32.60,32.60,12.1924
SO67914,2013-10-07 00:00:00.000,480,6,1,2.29,2.29,0.8565
SO67915,2013-10-07 00:00:00.000,535,6,1,24.99,24.99,9.3463
SO67916,2013-10-07 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO67916,2013-10-07 00:00:00.000,536,6,1,29.99,29.99,11.2163
SO67916,2013-10-07 00:00:00.000,217,6,1,34.99,34.99,13.0863
SO67917,2013-10-07 00:00:00.000,540,4,1,32.60,32.60,12.1924
SO67917,2013-10-07 00:00:00.000,529,4,1,3.99,3.99,1.4923
SO67917,2013-10-07 00:00:00.000,217,4,1,34.99,34.99,13.0863
SO67918,2013-10-07 00:00:00.000,536,6,1,29.99,29.99,11.2163
SO67918,2013-10-07 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO67918,2013-10-07 00:00:00.000,214,6,1,34.99,34.99,13.0863
SO67918,2013-10-07 00:00:00.000,463,6,1,24.49,24.49,9.1593
SO67919,2013-10-07 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO67919,2013-10-07 00:00:00.000,536,1,1,29.99,29.99,11.2163
SO67919,2013-10-07 00:00:00.000,480,1,1,2.29,2.29,0.8565
SO67920,2013-10-07 00:00:00.000,474,4,1,69.99,69.99,26.1763
SO67920,2013-10-07 00:00:00.000,467,4,1,24.49,24.49,9.1593
SO67921,2013-10-07 00:00:00.000,225,1,1,8.99,8.99,6.9223
SO67921,2013-10-07 00:00:00.000,476,1,1,69.99,69.99,26.1763
SO67922,2013-10-07 00:00:00.000,475,4,1,69.99,69.99,26.1763
SO67922,2013-10-07 00:00:00.000,237,4,1,49.99,49.99,38.4923
SO67923,2013-10-07 00:00:00.000,477,6,1,4.99,4.99,1.8663
SO67924,2013-10-07 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO67924,2013-10-07 00:00:00.000,225,4,1,8.99,8.99,6.9223
SO67924,2013-10-07 00:00:00.000,488,4,1,53.99,53.99,41.5723
SO67925,2013-10-07 00:00:00.000,477,1,1,4.99,4.99,1.8663
SO67926,2013-10-07 00:00:00.000,477,6,1,4.99,4.99,1.8663
SO67926,2013-10-07 00:00:00.000,217,6,1,34.99,34.99,13.0863
SO67927,2013-10-07 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO67927,2013-10-07 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO67928,2013-10-07 00:00:00.000,225,7,1,8.99,8.99,6.9223
SO67928,2013-10-07 00:00:00.000,475,7,1,69.99,69.99,26.1763
SO67929,2013-10-07 00:00:00.000,490,7,1,53.99,53.99,41.5723
SO67930,2013-10-07 00:00:00.000,477,7,1,4.99,4.99,1.8663
SO67930,2013-10-07 00:00:00.000,467,7,1,24.49,24.49,9.1593
SO67931,2013-10-07 00:00:00.000,541,7,1,28.99,28.99,10.8423
SO67931,2013-10-07 00:00:00.000,530,7,1,4.99,4.99,1.8663
SO67932,2013-10-07 00:00:00.000,530,8,1,4.99,4.99,1.8663
SO67932,2013-10-07 00:00:00.000,541,8,1,28.99,28.99,10.8423
SO67932,2013-10-07 00:00:00.000,480,8,1,2.29,2.29,0.8565
SO67933,2013-10-07 00:00:00.000,541,7,1,28.99,28.99,10.8423
SO67933,2013-10-07 00:00:00.000,530,7,1,4.99,4.99,1.8663
SO67933,2013-10-07 00:00:00.000,480,7,1,2.29,2.29,0.8565
SO67934,2013-10-07 00:00:00.000,538,8,1,21.49,21.49,8.0373
SO67935,2013-10-07 00:00:00.000,530,8,1,4.99,4.99,1.8663
SO67936,2013-10-07 00:00:00.000,485,4,1,21.98,21.98,8.2205
SO67937,2013-10-07 00:00:00.000,478,8,1,9.99,9.99,3.7363
SO67937,2013-10-07 00:00:00.000,477,8,1,4.99,4.99,1.8663
SO67937,2013-10-07 00:00:00.000,214,8,1,34.99,34.99,13.0863
SO67938,2013-10-07 00:00:00.000,222,7,1,34.99,34.99,13.0863
SO67939,2013-10-07 00:00:00.000,363,4,1,2294.99,2294.99,1251.9813
SO67939,2013-10-07 00:00:00.000,485,4,1,21.98,21.98,8.2205
SO67940,2013-10-07 00:00:00.000,355,4,1,2319.99,2319.99,1265.6195
SO67940,2013-10-07 00:00:00.000,485,4,1,21.98,21.98,8.2205
SO67940,2013-10-07 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO67940,2013-10-07 00:00:00.000,478,4,1,9.99,9.99,3.7363
SO67940,2013-10-07 00:00:00.000,222,4,1,34.99,34.99,13.0863
SO67941,2013-10-07 00:00:00.000,363,4,1,2294.99,2294.99,1251.9813
SO67941,2013-10-07 00:00:00.000,537,4,1,35.00,35.00,13.09
SO67942,2013-10-07 00:00:00.000,353,9,1,2319.99,2319.99,1265.6195
SO67943,2013-10-07 00:00:00.000,386,9,1,1120.49,1120.49,713.0798
SO67943,2013-10-07 00:00:00.000,222,9,1,34.99,34.99,13.0863
SO67944,2013-10-07 00:00:00.000,584,9,1,539.99,539.99,343.6496
SO67944,2013-10-07 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO67944,2013-10-07 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO67944,2013-10-07 00:00:00.000,222,9,1,34.99,34.99,13.0863
SO67945,2013-10-07 00:00:00.000,378,9,1,2443.35,2443.35,1554.9479
SO67945,2013-10-07 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO67945,2013-10-07 00:00:00.000,484,9,1,7.95,7.95,2.9733
SO67946,2013-10-07 00:00:00.000,562,1,1,2384.07,2384.07,1481.9379
SO67946,2013-10-07 00:00:00.000,225,1,1,8.99,8.99,6.9223
SO67947,2013-10-07 00:00:00.000,606,4,1,539.99,539.99,343.6496
SO67947,2013-10-07 00:00:00.000,538,4,1,21.49,21.49,8.0373
SO67947,2013-10-07 00:00:00.000,490,4,1,53.99,53.99,41.5723
SO67948,2013-10-07 00:00:00.000,604,6,1,539.99,539.99,343.6496
SO67948,2013-10-07 00:00:00.000,222,6,1,34.99,34.99,13.0863
SO67949,2013-10-07 00:00:00.000,584,1,1,539.99,539.99,343.6496
SO67949,2013-10-07 00:00:00.000,479,1,1,8.99,8.99,3.3623
SO67949,2013-10-07 00:00:00.000,477,1,1,4.99,4.99,1.8663
SO67949,2013-10-07 00:00:00.000,217,1,1,34.99,34.99,13.0863
SO67950,2013-10-07 00:00:00.000,605,6,1,539.99,539.99,343.6496
SO67950,2013-10-07 00:00:00.000,538,6,1,21.49,21.49,8.0373
SO67950,2013-10-07 00:00:00.000,529,6,1,3.99,3.99,1.4923
SO67950,2013-10-07 00:00:00.000,480,6,1,2.29,2.29,0.8565
SO67951,2013-10-07 00:00:00.000,386,1,1,1120.49,1120.49,713.0798
SO67951,2013-10-07 00:00:00.000,222,1,1,34.99,34.99,13.0863
SO67952,2013-10-07 00:00:00.000,582,4,1,1700.99,1700.99,1082.51
SO67952,2013-10-07 00:00:00.000,231,4,1,49.99,49.99,38.4923
SO67953,2013-10-07 00:00:00.000,583,1,1,1700.99,1700.99,1082.51
SO67953,2013-10-07 00:00:00.000,217,1,1,34.99,34.99,13.0863
SO67953,2013-10-07 00:00:00.000,465,1,1,24.49,24.49,9.1593
SO67954,2013-10-07 00:00:00.000,581,4,1,1700.99,1700.99,1082.51
SO67954,2013-10-07 00:00:00.000,539,4,1,24.99,24.99,9.3463
SO67955,2013-10-07 00:00:00.000,580,1,1,1700.99,1700.99,1082.51
SO67955,2013-10-07 00:00:00.000,491,1,1,53.99,53.99,41.5723
SO67956,2013-10-07 00:00:00.000,604,10,1,539.99,539.99,343.6496
SO67956,2013-10-07 00:00:00.000,479,10,1,8.99,8.99,3.3623
SO67956,2013-10-07 00:00:00.000,477,10,1,4.99,4.99,1.8663
SO67956,2013-10-07 00:00:00.000,222,10,1,34.99,34.99,13.0863
SO67956,2013-10-07 00:00:00.000,234,10,1,49.99,49.99,38.4923
SO67957,2013-10-07 00:00:00.000,606,8,1,539.99,539.99,343.6496
SO67958,2013-10-07 00:00:00.000,564,8,1,2384.07,2384.07,1481.9379
SO67958,2013-10-07 00:00:00.000,479,8,1,8.99,8.99,3.3623
SO67958,2013-10-07 00:00:00.000,477,8,1,4.99,4.99,1.8663
SO67958,2013-10-07 00:00:00.000,225,8,1,8.99,8.99,6.9223
SO67959,2013-10-07 00:00:00.000,574,7,1,2384.07,2384.07,1481.9379
SO67959,2013-10-07 00:00:00.000,479,7,1,8.99,8.99,3.3623
SO67959,2013-10-07 00:00:00.000,477,7,1,4.99,4.99,1.8663
SO67959,2013-10-07 00:00:00.000,225,7,1,8.99,8.99,6.9223
SO67959,2013-10-07 00:00:00.000,489,7,1,53.99,53.99,41.5723
SO67960,2013-10-07 00:00:00.000,563,7,1,2384.07,2384.07,1481.9379
SO67960,2013-10-07 00:00:00.000,479,7,1,8.99,8.99,3.3623
SO67960,2013-10-07 00:00:00.000,477,7,1,4.99,4.99,1.8663
SO67961,2013-10-07 00:00:00.000,569,9,1,742.35,742.35,461.4448
SO67962,2013-10-07 00:00:00.000,583,7,1,1700.99,1700.99,1082.51
SO67962,2013-10-07 00:00:00.000,214,7,1,34.99,34.99,13.0863
SO67963,2013-10-07 00:00:00.000,582,7,1,1700.99,1700.99,1082.51
SO67963,2013-10-07 00:00:00.000,222,7,1,34.99,34.99,13.0863
SO67964,2013-10-07 00:00:00.000,573,9,1,2384.07,2384.07,1481.9379
SO67964,2013-10-07 00:00:00.000,530,9,1,4.99,4.99,1.8663
SO67964,2013-10-07 00:00:00.000,541,9,1,28.99,28.99,10.8423
SO67964,2013-10-07 00:00:00.000,487,9,1,54.99,54.99,20.5663
SO67965,2013-10-08 00:00:00.000,528,9,1,4.99,4.99,1.8663
SO67965,2013-10-08 00:00:00.000,535,9,1,24.99,24.99,9.3463
SO67965,2013-10-08 00:00:00.000,485,9,1,21.98,21.98,8.2205
SO67965,2013-10-08 00:00:00.000,484,9,1,7.95,7.95,2.9733
SO67966,2013-10-08 00:00:00.000,485,9,1,21.98,21.98,8.2205
SO67966,2013-10-08 00:00:00.000,214,9,1,34.99,34.99,13.0863
SO67967,2013-10-08 00:00:00.000,528,9,1,4.99,4.99,1.8663
SO67967,2013-10-08 00:00:00.000,537,9,1,35.00,35.00,13.09
SO67967,2013-10-08 00:00:00.000,480,9,1,2.29,2.29,0.8565
SO67968,2013-10-08 00:00:00.000,528,9,1,4.99,4.99,1.8663
SO67968,2013-10-08 00:00:00.000,222,9,1,34.99,34.99,13.0863
SO67969,2013-10-08 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO67969,2013-10-08 00:00:00.000,467,9,1,24.49,24.49,9.1593
SO67970,2013-10-08 00:00:00.000,528,9,1,4.99,4.99,1.8663
SO67970,2013-10-08 00:00:00.000,217,9,1,34.99,34.99,13.0863
SO67971,2013-10-08 00:00:00.000,478,9,1,9.99,9.99,3.7363
SO67971,2013-10-08 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO67972,2013-10-08 00:00:00.000,214,9,1,34.99,34.99,13.0863
SO67973,2013-10-08 00:00:00.000,487,9,1,54.99,54.99,20.5663
SO67973,2013-10-08 00:00:00.000,484,9,1,7.95,7.95,2.9733
SO67974,2013-10-08 00:00:00.000,361,8,1,2294.99,2294.99,1251.9813
SO67974,2013-10-08 00:00:00.000,537,8,1,35.00,35.00,13.09
SO67974,2013-10-08 00:00:00.000,528,8,1,4.99,4.99,1.8663
SO67974,2013-10-08 00:00:00.000,222,8,1,34.99,34.99,13.0863
SO67974,2013-10-08 00:00:00.000,225,8,1,8.99,8.99,6.9223
SO67975,2013-10-08 00:00:00.000,355,7,1,2319.99,2319.99,1265.6195
SO67975,2013-10-08 00:00:00.000,485,7,1,21.98,21.98,8.2205
SO67975,2013-10-08 00:00:00.000,473,7,1,63.50,63.50,23.749
SO67976,2013-10-08 00:00:00.000,361,10,1,2294.99,2294.99,1251.9813
SO67976,2013-10-08 00:00:00.000,537,10,1,35.00,35.00,13.09
SO67976,2013-10-08 00:00:00.000,480,10,1,2.29,2.29,0.8565
SO67977,2013-10-08 00:00:00.000,372,7,1,2443.35,2443.35,1554.9479
SO67977,2013-10-08 00:00:00.000,479,7,1,8.99,8.99,3.3623
SO67977,2013-10-08 00:00:00.000,477,7,1,4.99,4.99,1.8663
SO67977,2013-10-08 00:00:00.000,488,7,1,53.99,53.99,41.5723
SO67978,2013-10-08 00:00:00.000,374,8,1,2443.35,2443.35,1554.9479
SO67978,2013-10-08 00:00:00.000,540,8,1,32.60,32.60,12.1924
SO67978,2013-10-08 00:00:00.000,529,8,1,3.99,3.99,1.4923
SO67978,2013-10-08 00:00:00.000,214,8,1,34.99,34.99,13.0863
SO67979,2013-10-08 00:00:00.000,529,6,1,3.99,3.99,1.4923
SO67979,2013-10-08 00:00:00.000,480,6,1,2.29,2.29,0.8565
SO67980,2013-10-08 00:00:00.000,480,1,1,2.29,2.29,0.8565
SO67981,2013-10-08 00:00:00.000,541,1,1,28.99,28.99,10.8423
SO67981,2013-10-08 00:00:00.000,530,1,1,4.99,4.99,1.8663
SO67982,2013-10-08 00:00:00.000,535,4,1,24.99,24.99,9.3463
SO67982,2013-10-08 00:00:00.000,465,4,1,24.49,24.49,9.1593
SO67983,2013-10-08 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO67983,2013-10-08 00:00:00.000,535,1,1,24.99,24.99,9.3463
SO67983,2013-10-08 00:00:00.000,478,1,1,9.99,9.99,3.7363
SO67983,2013-10-08 00:00:00.000,225,1,1,8.99,8.99,6.9223
SO67983,2013-10-08 00:00:00.000,477,1,1,4.99,4.99,1.8663
SO67984,2013-10-08 00:00:00.000,535,4,1,24.99,24.99,9.3463
SO67984,2013-10-08 00:00:00.000,480,4,1,2.29,2.29,0.8565
SO67984,2013-10-08 00:00:00.000,483,4,1,120.00,120.00,44.88
SO67985,2013-10-08 00:00:00.000,535,4,1,24.99,24.99,9.3463
SO67985,2013-10-08 00:00:00.000,528,4,1,4.99,4.99,1.8663
SO67986,2013-10-08 00:00:00.000,540,6,1,32.60,32.60,12.1924
SO67986,2013-10-08 00:00:00.000,529,6,1,3.99,3.99,1.4923
SO67986,2013-10-08 00:00:00.000,222,6,1,34.99,34.99,13.0863
SO67987,2013-10-08 00:00:00.000,536,4,1,29.99,29.99,11.2163
SO67987,2013-10-08 00:00:00.000,528,4,1,4.99,4.99,1.8663
SO67987,2013-10-08 00:00:00.000,214,4,1,34.99,34.99,13.0863
SO67988,2013-10-08 00:00:00.000,536,1,1,29.99,29.99,11.2163
SO67988,2013-10-08 00:00:00.000,480,1,1,2.29,2.29,0.8565
SO67989,2013-10-08 00:00:00.000,476,6,1,69.99,69.99,26.1763
SO67989,2013-10-08 00:00:00.000,463,6,1,24.49,24.49,9.1593
SO67990,2013-10-08 00:00:00.000,474,6,1,69.99,69.99,26.1763
SO67991,2013-10-08 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO67991,2013-10-08 00:00:00.000,480,1,1,2.29,2.29,0.8565
SO67992,2013-10-08 00:00:00.000,535,10,1,24.99,24.99,9.3463
SO67992,2013-10-08 00:00:00.000,480,10,1,2.29,2.29,0.8565
SO67993,2013-10-08 00:00:00.000,539,7,1,24.99,24.99,9.3463
SO67993,2013-10-08 00:00:00.000,529,7,1,3.99,3.99,1.4923
SO67993,2013-10-08 00:00:00.000,480,7,1,2.29,2.29,0.8565
SO67994,2013-10-08 00:00:00.000,540,8,1,32.60,32.60,12.1924
SO67994,2013-10-08 00:00:00.000,237,8,1,49.99,49.99,38.4923
SO67994,2013-10-08 00:00:00.000,467,8,1,24.49,24.49,9.1593
SO67995,2013-10-08 00:00:00.000,536,10,1,29.99,29.99,11.2163
SO67995,2013-10-08 00:00:00.000,528,10,1,4.99,4.99,1.8663
SO67995,2013-10-08 00:00:00.000,214,10,1,34.99,34.99,13.0863
SO67996,2013-10-08 00:00:00.000,529,8,1,3.99,3.99,1.4923
SO67996,2013-10-08 00:00:00.000,463,8,1,24.49,24.49,9.1593
SO67997,2013-10-08 00:00:00.000,529,10,1,3.99,3.99,1.4923
SO67997,2013-10-08 00:00:00.000,480,10,1,2.29,2.29,0.8565
SO67998,2013-10-08 00:00:00.000,538,8,1,21.49,21.49,8.0373
SO67998,2013-10-08 00:00:00.000,480,8,1,2.29,2.29,0.8565
SO67998,2013-10-08 00:00:00.000,484,8,1,7.95,7.95,2.9733
SO67999,2013-10-08 00:00:00.000,538,10,1,21.49,21.49,8.0373
SO67999,2013-10-08 00:00:00.000,529,10,1,3.99,3.99,1.4923
SO68000,2013-10-08 00:00:00.000,530,7,1,4.99,4.99,1.8663
SO68000,2013-10-08 00:00:00.000,541,7,1,28.99,28.99,10.8423
SO68000,2013-10-08 00:00:00.000,480,7,1,2.29,2.29,0.8565
SO68001,2013-10-08 00:00:00.000,541,7,1,28.99,28.99,10.8423
SO68001,2013-10-08 00:00:00.000,530,7,1,4.99,4.99,1.8663
SO68001,2013-10-08 00:00:00.000,225,7,1,8.99,8.99,6.9223
SO68001,2013-10-08 00:00:00.000,214,7,1,34.99,34.99,13.0863
SO68002,2013-10-08 00:00:00.000,537,6,1,35.00,35.00,13.09
SO68002,2013-10-08 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO68003,2013-10-08 00:00:00.000,537,4,1,35.00,35.00,13.09
SO68003,2013-10-08 00:00:00.000,480,4,1,2.29,2.29,0.8565
SO68004,2013-10-08 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO68004,2013-10-08 00:00:00.000,217,1,1,34.99,34.99,13.0863
SO68005,2013-10-08 00:00:00.000,372,1,1,2443.35,2443.35,1554.9479
SO68005,2013-10-08 00:00:00.000,540,1,1,32.60,32.60,12.1924
SO68005,2013-10-08 00:00:00.000,529,1,1,3.99,3.99,1.4923
SO68005,2013-10-08 00:00:00.000,480,1,1,2.29,2.29,0.8565
SO68006,2013-10-08 00:00:00.000,570,8,1,742.35,742.35,461.4448
SO68006,2013-10-08 00:00:00.000,217,8,1,34.99,34.99,13.0863
SO68007,2013-10-08 00:00:00.000,566,10,1,742.35,742.35,461.4448
SO68007,2013-10-08 00:00:00.000,541,10,1,28.99,28.99,10.8423
SO68007,2013-10-08 00:00:00.000,530,10,1,4.99,4.99,1.8663
SO68007,2013-10-08 00:00:00.000,487,10,1,54.99,54.99,20.5663
SO68008,2013-10-08 00:00:00.000,560,8,1,1214.85,1214.85,755.1508
SO68008,2013-10-08 00:00:00.000,214,8,1,34.99,34.99,13.0863
SO68008,2013-10-08 00:00:00.000,225,8,1,8.99,8.99,6.9223
SO68009,2013-10-08 00:00:00.000,361,9,1,2294.99,2294.99,1251.9813
SO68009,2013-10-08 00:00:00.000,528,9,1,4.99,4.99,1.8663
SO68009,2013-10-08 00:00:00.000,537,9,1,35.00,35.00,13.09
SO68010,2013-10-08 00:00:00.000,359,9,1,2294.99,2294.99,1251.9813
SO68011,2013-10-08 00:00:00.000,363,9,1,2294.99,2294.99,1251.9813
SO68012,2013-10-08 00:00:00.000,584,9,1,539.99,539.99,343.6496
SO68012,2013-10-08 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO68012,2013-10-08 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO68012,2013-10-08 00:00:00.000,222,9,1,34.99,34.99,13.0863
SO68013,2013-10-08 00:00:00.000,606,9,1,539.99,539.99,343.6496
SO68013,2013-10-08 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO68013,2013-10-08 00:00:00.000,477,9,1,4.99,4.99,1.8663
